省份编码,省份,年份,新增固定资产投资(不含农户)(亿元),农、林、牧、渔业新增固定资产投资(不含农户)(亿元),采掘业新增固定资产投资(不含农户)(亿元),制造业新增固定资产投资(不含农户)(亿元),电力、煤气及水的生产和供应业新增固定资产投资(不含农户)(亿元),建筑业新增固定资产投资(不含农户)(亿元),交通运输仓储和邮政业新增固定资产投资(不含农户)(亿元),信息传输、计算机服务和软件业新增固定资产投资(不含农户)(亿元),批发和零售业新增固定资产投资(不含农户)(亿元),住宿和餐饮业新增固定资产投资(不含农户)(亿元),金融业新增固定资产投资(不含农户)(亿元),房地产业新增固定资产投资(不含农户)(亿元),租赁和商务服务业新增固定资产投资(不含农户)(亿元),科学研究、技术服务和地质勘查业新增固定资产投资(不含农户)(亿元),水利、环境和公共设施管理业新增固定资产投资(不含农户)(亿元),居民服务和其他服务业新增固定资产投资(不含农户)(亿元),教育新增固定资产投资(不含农户)(亿元),卫生、社会保障和社会福利业新增固定资产投资(不含农户)(亿元),文化、体育和娱乐业新增固定资产投资(不含农户)(亿元),公共管理和社会组织新增固定资产投资(不含农户)(亿元),国际组织新增固定资产投资(不含农户)(亿元)
640000,宁夏回族自治区,2012,1218.4457,47.1239,31.3732,297.3616,231.0536,22.3252,62.4521,7.9188,15.8797,3.372,,355.3595,2.3833,0.8994,79.1972,10.0135,22.3626,6.9637,5.6536,16.7528,
640000,宁夏回族自治区,2011,1358.4215,39.1227,45.7216,305.5724,342.9781,19.4644,51.4254,9.1411,15.7438,11.9291,1.9766,355.9192,0.702,1.2459,80.1525,1.2389,33.7232,11.4927,7.8371,23.0348,
640000,宁夏回族自治区,2010,570.9,14.3,19.5,93.5,98.6,5.6,22.8,11.2,7.4,1.0,0.1,208.5,1.8,0.6,37.8,1.8,19.9,11.2,3.6,11.9,
640000,宁夏回族自治区,2009,555.9842,13.3811,10.3238,220.0661,74.1653,2.0601,25.3372,11.1341,1.4507,1.91,0.4281,123.5307,2.2903,0.2505,38.4188,0.1885,12.6426,2.6366,3.8974,11.8723,
640000,宁夏回族自治区,2008,403.9036,11.4482,8.2323,68.9701,97.5029,1.026,24.1543,6.9499,2.0174,0.2974,,103.3521,1.2706,0.2169,39.0206,0.0934,12.3783,1.6687,13.0059,12.2986,
640000,宁夏回族自治区,2007,245.4487,2.4328,4.3081,76.67,27.451,0.5961,15.8189,5.2475,2.8196,1.411,0.8889,62.8416,0.4,0.8349,19.1114,0.2121,10.8027,7.0486,1.4685,5.085,
640000,宁夏回族自治区,2006,272.902,3.7383,2.5459,39.0104,80.7828,0.1316,12.0249,5.8625,2.5848,8.1854,0.0321,62.2516,0.9045,0.4409,27.0918,0.2502,9.6577,3.1495,1.0069,13.2502,
640000,宁夏回族自治区,2005,229.43,3.4745,4.2428,65.6404,34.6026,0.8718,1.9469,7.4766,8.4738,0.3641,1.1041,68.3466,0.0692,1.003,15.6156,0.015,7.28,1.8241,0.8869,6.192,
640000,宁夏回族自治区,2004,182.68,2.51,4.88,41.2,45.38,1.52,1.59,8.52,2.5,1.64,1.48,43.14,0.61,1.3,12.57,0.23,5.49,1.82,1.1,5.22,
640000,宁夏回族自治区,2003,180.8348,5.159,3.9129,32.7981,31.8003,2.3739,0.9197,3.8487,5.1947,0.5481,0.5181,48.9329,0.3115,0.5371,31.6578,0.3067,3.8191,1.2659,2.992,3.9383,
640000,宁夏回族自治区,2002,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2001,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2000,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2019,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2017,6530.8761,438.0114,232.9453,1058.0026,647.0852,16.0845,501.9021,84.5379,113.5626,62.3207,4.8537,990.0813,125.2113,31.8206,1252.3053,34.8564,312.0645,102.0821,91.2161,431.9325,
650000,新疆维吾尔自治区,2016,6013.5752,425.7905,337.4894,1069.0304,837.7078,89.187,289.4867,104.5147,98.6731,37.2165,7.8598,1111.3947,50.7158,23.2467,993.6458,17.9498,136.6953,65.29,51.8689,265.8123,
650000,新疆维吾尔自治区,2015,7009.7799,344.0337,417.4966,1185.0763,1309.0154,91.5947,625.0339,88.3781,149.8573,64.4419,10.8105,1314.612,40.911,20.3538,895.7881,16.939,122.7356,73.6499,70.1381,168.914,
650000,新疆维吾尔自治区,2014,5759.9118,183.7189,622.0899,1166.5175,804.2735,83.6027,379.6287,92.8678,63.6631,41.8164,2.03,1237.7098,25.0712,9.4511,718.5788,11.9143,107.4074,26.8807,39.3043,143.3857,
650000,新疆维吾尔自治区,2013,4528.0449,129.7462,613.3941,1106.2202,561.1768,71.4777,299.1908,43.6908,81.3868,36.5815,1.7409,974.2555,12.3512,5.6447,354.584,8.5469,65.0624,38.2935,34.7097,89.9912,
650000,新疆维吾尔自治区,2012,3552.7259,136.9736,482.6447,818.0195,414.6036,68.9608,178.1146,48.0917,42.6969,21.8695,2.4066,922.0384,9.7139,17.0467,187.0067,7.1568,53.1538,28.2762,18.0325,95.9194,
650000,新疆维吾尔自治区,2011,2457.9876,129.3563,465.6396,537.3515,255.6918,42.1148,158.698,22.351,17.8599,9.9785,5.5651,454.3331,17.3021,16.9672,129.3087,2.8594,45.0139,25.0403,10.5799,111.9765,
650000,新疆维吾尔自治区,2010,1648.3,84.4,272.8,303.9,200.7,17.7,88.6,29.5,21.8,9.5,6.4,332.0,3.6,13.1,125.7,3.7,43.1,24.4,16.3,51.1,
650000,新疆维吾尔自治区,2009,1880.6682,62.3596,363.5687,587.85,194.2095,12.5764,58.2447,40.5516,16.8336,11.4419,3.9943,262.4807,5.2586,10.2576,104.6904,2.0974,55.2566,19.0357,7.2291,62.7318,
650000,新疆维吾尔自治区,2008,1162.9339,50.9298,229.4336,214.8657,107.1904,10.2249,61.3305,48.532,12.2958,7.2262,4.5525,222.4861,4.72,8.8629,79.1296,1.4491,26.1831,11.1307,12.9684,49.4226,
650000,新疆维吾尔自治区,2007,1130.3169,74.8962,355.8453,115.716,78.5844,7.7233,74.1141,38.1761,20.6958,14.3183,4.4866,168.2992,3.1582,5.7,68.6842,1.0498,23.5968,21.3505,7.3191,46.603,
650000,新疆维吾尔自治区,2006,1162.9049,67.303,420.1361,128.1766,35.4174,6.953,107.0448,38.2603,15.6594,9.5072,2.8761,162.7157,5.947,9.3354,55.1977,0.6866,25.7208,10.5621,6.8186,54.5871,
650000,新疆维吾尔自治区,2005,823.804,63.8652,194.9066,99.2982,37.5688,4.882,108.5726,38.4398,17.3177,4.4667,4.1964,124.2283,1.9238,7.4667,42.6118,1.1268,21.5468,11.1219,6.9677,33.2962,
650000,新疆维吾尔自治区,2004,875.1,65.36,210.86,137.86,35.78,4.15,107.69,31.76,21.64,7.06,5.44,89.31,1.51,4.82,75.55,1.11,24.1,9.58,3.26,38.26,0.0202
650000,新疆维吾尔自治区,2003,685.5765,47.9675,119.0796,66.2451,53.7621,6.7781,66.1263,56.4231,27.4202,6.0683,3.8899,113.8331,1.3816,3.6497,54.0237,0.3421,21.5565,8.7815,4.9333,23.3148,
650000,新疆维吾尔自治区,2002,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2001,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2000,,,,,,,,,,,,,,,,,,,,,
