省份编码,省份,年份,固定资产投资(不含农户)(亿元),农、林、牧、渔业固定资产投资(不含农户)(亿元),采矿业固定资产投资(不含农户)(亿元),制造业固定资产投资(不含农户)(亿元),电力、燃气及水的生产和供应业固定资产投资(不含农户)(亿元),建筑业固定资产投资(不含农户)(亿元),交通运输仓储和邮政业固定资产投资(不含农户)(亿元),信息传输、计算机服务和软件业固定资产投资(不含农户)(亿元),批发和零售业固定资产投资(不含农户)(亿元),住宿和餐饮业固定资产投资(不含农户)(亿元),金融业固定资产投资(不含农户)(亿元),房地产业固定资产投资(不含农户)(亿元),租赁和商务服务业固定资产投资(不含农户)(亿元),科学研究、技术服务和地质勘查业固定资产投资(不含农户)(亿元),水利、环境和公共设施管理业固定资产投资(不含农户)(亿元),居民服务和其他服务业固定资产投资(不含农户)(亿元),教育固定资产投资(不含农户)(亿元),卫生、社会保障和社会福利业固定资产投资(不含农户)(亿元),文化、体育和娱乐业固定资产投资(不含农户)(亿元),公共管理和社会组织固定资产投资(不含农户)(亿元),国际组织固定资产投资(不含农户)(亿元)
640000,宁夏回族自治区,2017,3640.1215,247.424,149.0258,815.7925,392.5313,15.5224,317.6574,72.5707,41.0997,16.5979,2.9544,754.9234,27.4935,28.3607,467.1819,7.4767,68.1043,86.4081,55.7337,73.2631,
640000,宁夏回族自治区,2016,3709.0448,180.256,47.4366,944.8037,635.9166,0.5571,357.4221,66.5179,46.7489,20.5185,0.9663,817.8652,22.6943,17.2216,348.2668,20.1172,56.9206,45.6451,45.2527,33.9176,
640000,宁夏回族自治区,2015,3426.4227,147.6048,107.6842,824.6774,696.2389,14.0822,258.9497,51.4112,32.9667,16.0181,5.9286,822.7185,23.2551,10.7133,269.6798,7.0386,53.0296,28.8793,20.7227,34.824,
640000,宁夏回族自治区,2014,3093.9191,113.1679,167.3948,789.1536,440.26,15.4504,203.5424,30.8506,53.0827,14.7652,2.88,857.6,19.618,7.0211,260.0669,6.1901,28.9761,28.5307,22.4971,32.8715,
640000,宁夏回族自治区,2013,2577.7882,75.9182,171.7186,789.3805,245.9754,20.0589,138.967,12.3721,51.1632,19.8843,1.7333,744.2348,12.4661,5.898,179.0885,13.1682,28.9004,16.8567,16.2871,33.7169,
640000,宁夏回族自治区,2012,2033.0345,60.549,151.4687,627.9822,226.2991,31.3136,99.0144,11.4678,53.5534,13.1705,0.6865,558.9771,8.0293,0.9885,108.285,9.9659,29.1469,11.0948,8.0261,23.0157,
640000,宁夏回族自治区,2011,1589.141,37.7976,124.7689,423.0949,241.6372,28.1459,92.2682,16.3011,41.5723,11.1009,2.6527,384.2792,0.751,1.2617,96.8107,1.4889,27.1256,11.5771,11.0573,35.4498,
640000,宁夏回族自治区,2010,1292.802,19.5,113.4,342.9,225.0,5.5,83.9,15.5,22.4,5.4,0.3,305.1,1.9,1.1,70.5,1.0,32.4,12.5,10.6,23.9,
640000,宁夏回族自治区,2009,964.1606,18.4904,106.9188,270.0046,182.2862,3.841,59.8208,13.0948,5.177,3.346,0.9582,175.9484,0.9958,0.4438,57.2114,1.176,29.2421,7.9398,10.6487,16.6168,
640000,宁夏回族自治区,2008,735.7094,16.0058,84.0276,252.9669,87.674,1.3197,51.7827,7.7088,5.8187,1.8573,0.1005,134.2777,2.3906,1.9599,47.2697,0.2243,13.5521,5.0242,7.3816,14.3673,
640000,宁夏回族自治区,2007,527.6947,3.75,71.0353,146.3614,75.422,0.8388,38.9723,5.7879,4.0868,2.9978,0.3106,99.3817,0.71,2.4084,36.8698,0.2947,14.2498,6.0663,8.2863,9.8648,
640000,宁夏回族自治区,2006,438.733,4.84,40.2904,87.4894,79.5838,0.8016,41.953,6.0745,4.0889,4.8706,0.7912,81.2659,0.84,0.8385,47.7926,0.1752,12.7781,6.4728,4.7028,13.0837,
640000,宁夏回族自治区,2005,381.9897,3.3627,33.0303,76.1383,72.665,0.8032,38.4838,7.6269,6.0803,3.0229,0.3755,77.4478,0.1815,1.5724,41.0328,0.2976,9.1247,2.9066,0.6279,7.2095,
640000,宁夏回族自治区,2004,316.83,5.03,12.34,65.47,47.92,1.95,35.82,8.7,9.07,4.65,2.0,69.48,0.64,0.77,30.0053,0.6055,8.5323,2.6613,1.2213,9.9715,
640000,宁夏回族自治区,2003,263.1,8.0227,6.0403,46.8364,34.6255,1.0389,26.5566,7.4849,6.3177,3.6712,0.5476,64.5984,0.3115,0.5536,39.95,0.3755,5.5239,1.8496,1.6238,7.209,
640000,宁夏回族自治区,2002,183.5,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2001,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2000,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2019,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2017,11795.6405,552.3328,545.0597,1691.3625,958.6394,42.6731,1978.5038,154.0584,175.1605,96.1392,26.6361,1698.0232,181.0501,68.2763,2222.6936,44.3057,413.8867,164.5002,164.0923,618.2469,
650000,新疆维吾尔自治区,2016,9983.862,498.005,579.2723,1856.3091,1302.8806,141.2129,836.1392,135.8767,161.2152,48.6018,9.2311,1917.1434,148.3247,58.8443,1539.8214,25.6182,202.3999,92.6253,104.3885,325.9524,
650000,新疆维吾尔自治区,2015,10525.4206,366.3277,888.7233,1970.1365,2091.4779,118.6461,1017.3588,125.5991,182.0998,83.7862,11.942,1915.3079,104.7293,30.0913,1068.236,22.4709,161.2067,87.4934,80.3012,199.4865,
650000,新疆维吾尔自治区,2014,9067.7912,213.7136,1024.0408,2017.811,1481.7611,89.1904,753.5278,100.5071,144.0833,49.2321,2.0316,1843.0792,31.7391,12.9653,894.5349,9.1308,129.8722,54.2895,69.8315,146.4499,
650000,新疆维吾尔自治区,2013,7371.2357,161.9228,899.5939,1693.4871,1225.0707,69.423,549.9538,50.9168,138.8811,68.27,2.8534,1608.383,32.9684,8.4851,523.3219,13.7233,96.3363,50.9238,60.0791,116.6422,
650000,新疆维吾尔自治区,2012,5857.9757,152.9616,747.8867,1581.4676,773.735,94.0977,403.3374,43.8541,83.6871,37.2524,2.9748,1270.373,19.4313,17.8685,329.6842,9.4493,84.2158,36.2521,33.0239,136.4232,
650000,新疆维吾尔自治区,2011,4444.9863,149.0665,653.1129,1147.8427,569.4892,71.302,360.4811,47.6138,45.5892,20.8304,4.699,909.7466,16.0081,17.557,195.5778,4.1581,56.964,31.8925,15.9068,127.1486,
650000,新疆维吾尔自治区,2010,3065.1329,99.3,595.7,582.3,378.5,26.9,368.9,41.4,26.0,13.3,7.1,553.6,10.2,16.4,176.2,3.6,53.7,28.8,16.1,67.1,
650000,新疆维吾尔自治区,2009,2434.1466,73.7197,498.274,426.3311,291.5033,17.7002,303.9815,43.251,26.314,12.5151,5.2168,362.8964,10.3007,12.1473,169.0297,3.0133,64.1247,25.4652,11.5709,76.7917,
650000,新疆维吾尔自治区,2008,2025.6393,62.6765,487.4135,399.0252,192.0861,15.6367,213.8882,51.534,18.0425,9.7617,4.7885,313.4678,3.928,8.5798,128.9398,2.5513,30.8449,16.3663,11.0786,55.0299,
650000,新疆维吾尔自治区,2007,1659.1894,84.6093,444.4101,338.069,115.8243,11.9798,147.3549,40.7281,22.0206,9.3973,3.7935,222.1155,5.8246,7.186,104.022,1.3984,26.9064,14.2415,12.5672,46.7409,
650000,新疆维吾尔自治区,2006,1418.011,76.0694,367.766,218.249,74.2727,8.3698,166.3446,38.7036,17.4259,13.0634,3.5717,210.0355,5.5831,13.0874,91.9059,3.096,27.3204,17.0411,8.8394,57.2661,
650000,新疆维吾尔自治区,2005,1210.0053,67.6522,292.1481,162.9233,64.9227,4.7513,197.8131,38.3623,18.9029,9.24,4.1924,139.9848,4.023,19.8621,95.051,1.5272,24.2907,14.735,8.3558,41.2674,
650000,新疆维吾尔自治区,2004,1046.43,71.31,237.9,149.38,52.5,4.41,144.81,35.91,25.39,8.01,5.23,121.29,3.15,5.48,99.3636,0.8408,23.1084,11.2073,5.7021,41.4006,0.0202
650000,新疆维吾尔自治区,2003,892.6,55.3813,174.5304,93.4135,57.1779,7.0055,111.526,50.474,36.4117,8.8217,3.982,117.0479,2.268,5.1485,99.2333,1.2288,23.9222,10.12,8.2186,26.6822,
650000,新疆维吾尔自治区,2002,734.5,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2001,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2000,,,,,,,,,,,,,,,,,,,,,
